Año,Trimestre,Provincia,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Otras Velocidades,Total Velocidades,Mbps (Media de bajada),ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total Accesos,Banda ancha fija,Dial up,Total dial_BAf,Accesos por cada 100 hogares,Accesos por cada 100 hab
2020,1,Formosa,1127,342,23761,6500,6564,964,6918,100,46276,15.7,21068,8887,1800,14510,169,46434,46434,0,46434,30.23,7.69
2020,1,Jujuy,55,182,33120,9979,26693,166,7349,16545,94089,14.14,32066,38938,3078,942,16641,91665,91665,0,91665,46.67,11.93
2020,1,La Pampa,293,811,72740,7199,3029,1342,2113,1618,89145,7.29,8553,53755,13821,11295,1802,89226,89110,116,89226,75.77,24.96
2020,1,La Rioja,21,1,37209,5158,4640,22,1294,0,48345,7.96,13076,34984,0,251,29,48340,48337,3,48340,46.35,12.34
2020,1,Mendoza,58,40,140410,12285,17489,2860,3818,0,176960,8.44,91955,50251,28059,12465,722,183452,182837,615,183452,33.14,9.25
2020,1,Misiones,71,524,36622,21271,26433,11581,26313,10885,133700,22.15,51458,69452,1220,460,10962,133552,133552,0,133552,39.02,10.63
2020,1,Neuquén,218,327,60152,5257,7123,5399,43738,0,122214,27.77,29305,65951,11031,14711,729,121727,121354,373,121727,61.85,18.41
2020,1,Río Negro,114,466,69154,2930,7857,3199,25488,17719,126927,19.06,47756,38479,10381,11222,18362,126200,125699,501,126200,55.12,16.95
2020,1,Salta,129,514,38537,63714,17991,8625,34744,6441,170695,21.43,60426,75593,23025,4125,7212,170381,170379,2,170381,49.6,12.01
2020,1,San Juan,48,194,59787,1594,1292,40,127,4779,67861,6.04,40092,6448,5508,7082,5101,64231,63975,256,64231,32.39,8.25
2020,1,San Luis,105,0,11322,4164,525,58258,5,36075,110454,20.99,8301,7612,5,58301,36333,110552,110404,148,110552,76.31,21.84
2020,1,Santa Cruz,67,11,27447,4993,5169,529,119,0,38335,6.42,12845,15766,1026,6817,2368,38822,38625,197,38822,35.97,10.7
2020,1,Santa Fe,696,2994,217553,196826,104560,48448,173823,17656,762556,22.42,302366,383673,35123,30488,19468,771118,770981,137,771118,69.52,21.86
2020,1,Santiago Del Estero,133,1779,33086,56884,3737,135,2799,4501,103054,10.0,24695,70424,200,2779,4657,102755,102754,1,102755,42.47,10.54
2020,1,Tierra Del Fuego,11,1,22976,5024,1834,196,518,7046,37606,7.41,12854,25632,0,0,308,38794,38505,289,38794,76.07,22.55
2020,1,Tucumán,52,97,49555,50383,31096,1730,67536,0,200449,32.25,143184,10494,44687,1355,347,200067,200045,22,200067,47.85,11.85
2019,4,Buenos Aires,33489,27537,1177446,262297,247106,452570,1465133,20676,3686254,30.77,720011,2191672,669194,87111,18266,3686254,3681120,5134,3686254,64.25,21.14
2019,4,Capital Federal,307,15,177098,110218,110852,205810,753805,0,1358105,44.2,196938,1093143,35534,3914,28576,1358105,1356695,1410,1358105,106.25,44.19
2019,4,Catamarca,63,0,9945,7619,9305,804,7477,3098,38311,24.88,22999,3318,9506,261,2227,38311,38310,1,38311,36.44,9.27
2019,4,Chaco,83,0,25899,18959,30902,13516,21556,6988,117903,23.37,48661,53602,8831,5229,1580,117903,117900,3,117903,36.84,9.85
2019,4,Chubut,158,4,69405,12945,7615,1240,614,4121,96102,6.99,47045,26977,1324,15267,5489,96102,95292,810,96102,51.15,15.68
2019,4,Córdoba,142,0,232781,118232,109330,114111,221742,10350,806688,26.16,296872,410038,53335,37750,8693,806688,806633,55,806688,70.48,21.58
2019,4,Corrientes,72,0,35055,20620,27367,9981,15744,4995,113834,19.26,52525,51845,2002,2458,5004,113834,113831,3,113834,38.77,10.21
2019,4,Entre Ríos,47,0,88203,44511,42962,18976,30153,14178,239030,17.01,92981,99206,12875,18561,15407,239030,239017,13,239030,57.99,17.34
2019,4,Formosa,1127,191,24606,6319,6788,1766,5671,243,46711,14.53,21567,8684,1760,14531,169,46711,46711,0,46711,30.47,7.76
2019,4,Jujuy,55,0,32920,9632,26764,102,5286,14122,88881,12.96,32949,37604,873,814,16641,88881,88881,0,88881,45.38,11.6
2019,4,La Pampa,293,313,76747,6900,1951,1287,1342,1566,90399,6.53,15457,56854,4942,11341,1805,90399,90280,119,90399,76.92,25.34
2019,4,La Rioja,21,0,37846,5045,4763,22,1305,0,49002,8.0,13738,34984,0,251,29,49002,48999,3,49002,47.14,12.55
2019,4,Mendoza,746,9,145139,12955,15237,2165,2628,6901,185780,7.79,96678,49711,24989,13672,730,185780,185157,623,185780,33.65,9.39
2019,4,Misiones,71,0,39664,20840,27305,15626,20799,11508,135813,20.32,53116,69676,847,441,11733,135813,135813,0,135813,39.79,10.84
2019,4,Neuquén,218,1,57370,4439,7357,12059,35001,0,116445,26.02,29826,60970,10549,14246,854,116445,116069,376,116445,59.36,17.67
2019,4,Río Negro,114,0,71847,2797,8558,6968,19837,17019,127140,17.18,49747,37933,9658,11437,18365,127140,126636,504,127140,55.71,17.13
2019,4,Salta,149,1,42159,67656,15369,14170,25821,7120,172445,19.08,63272,76062,21865,3040,8206,172445,172443,2,172445,50.35,12.2
2019,4,San Juan,48,1,60626,1594,1292,40,127,1246,64974,6.04,41360,6338,4931,7241,5104,64974,64715,259,64974,32.85,8.37
2019,4,San Luis,105,0,11901,4164,525,55216,3,36287,108201,20.69,8569,8027,6,55266,36333,108201,108053,148,108201,74.92,21.44
2019,4,Santa Cruz,67,0,32368,4346,2224,7,8,350,39370,5.21,13264,15899,1036,6800,2371,39370,39170,200,39370,36.71,10.92
2019,4,Santa Fe,698,0,230234,190664,113527,70998,135576,27472,769169,20.55,312072,382254,27464,26978,20401,769169,769019,150,769169,69.48,21.85
2019,4,Santiago Del Estero,133,908,34911,56309,3756,105,2449,5017,103588,9.79,24682,71239,200,2810,4657,103588,103587,1,103588,42.92,10.65
2019,4,Tierra Del Fuego,11,0,23593,5050,1848,139,1962,7789,40392,7.27,13261,26821,0,0,310,40392,40101,291,40392,79.7,23.63
2019,4,Tucumán,55,0,54544,52017,28916,6405,56707,0,198644,29.87,146985,11012,39574,725,348,198644,198621,23,198644,47.65,11.8
2019,3,Buenos Aires,238920,44648,1432722,222812,260506,483572,1246209,42294,3971683,25.68,1277249,2144956,425386,85572,27070,3960233,3950114,10119,3960233,69.36,22.76
2019,3,Capital Federal,104,368,269704,120924,138011,258591,655108,0,1442810,38.71,300288,1080973,24900,3895,31155,1441211,1437734,3477,1441211,112.65,46.9
2019,3,Catamarca,34,43,14449,9285,6333,72,15,2151,32382,9.29,24349,5543,13,244,2251,32400,32391,9,32400,30.88,7.86
2019,3,Chaco,69,1216,32764,28198,13336,12987,16740,6917,112227,19.99,50416,49156,8063,5224,1592,114451,114438,13,114451,35.85,9.58
2019,3,Chubut,74,840,62680,13033,7171,1240,614,4500,90152,6.97,37298,27090,1917,15149,7551,89005,87481,1524,89005,47.57,14.58
2019,3,Córdoba,83,5824,240151,106651,118486,146247,157546,7353,782341,23.19,307780,399231,30064,37277,8701,783053,782946,107,783053,68.59,21.0
2019,3,Corrientes,10,597,42231,29628,10348,10388,12674,4780,110656,16.7,53344,50230,1888,2458,4839,112759,112749,10,112759,38.49,10.13
2019,3,Entre Ríos,19,4446,99656,56161,17064,21216,22645,15107,236314,14.7,94947,96305,12888,18530,15432,238102,238057,45,238102,57.9,17.31
2019,3,Formosa,1110,349,24943,6049,7117,2262,4443,100,46373,13.22,21777,8359,1476,14292,162,46066,46066,0,46066,30.11,7.66
2019,3,Jujuy,27,885,31722,9240,26835,56,3671,16545,88981,11.97,33110,35742,274,812,16638,86576,86575,1,86576,44.32,11.33
2019,3,La Pampa,237,3289,75849,5922,1611,1359,941,1618,90826,5.72,19469,52941,4994,11462,1962,90828,90559,269,90828,77.45,25.52
2019,3,La Rioja,9,10,38657,4786,4887,22,1307,0,49678,8.0,14390,34984,11,251,41,49677,49659,18,49677,47.94,12.76
2019,3,Mendoza,21,1269,206821,2958,10093,1263,349,0,222774,6.11,148640,54312,6865,12975,1545,224337,223015,1322,224337,40.74,11.37
2019,3,Misiones,47,1928,43530,29375,11256,16107,16650,12206,131099,17.93,54493,65872,829,419,12270,133883,133883,0,133883,39.33,10.71
2019,3,Neuquén,45,2258,62909,4586,9597,16923,28458,122,124898,23.75,43347,60484,5560,13512,2518,125421,123435,1986,125421,64.14,19.09
2019,3,Río Negro,47,1234,87435,2348,9779,10176,15505,17719,144243,15.98,67478,37425,9739,10806,18847,144295,143391,904,144295,63.42,19.51
2019,3,Salta,49,900,43160,62230,14309,11418,12357,7515,151938,14.75,65799,74329,733,1580,9394,151835,151834,1,151835,44.48,10.77
2019,3,San Juan,22,171,68315,2245,1267,41,128,4779,76968,6.04,51670,7425,1227,7241,5535,73098,72535,563,73098,37.06,9.44
2019,3,San Luis,57,100,18643,5113,467,62242,5,36075,122702,19.74,13037,10561,350,62286,36466,122700,122409,291,122700,85.23,24.39
2019,3,Santa Cruz,28,84,31612,4472,1203,27,4,0,37430,5.02,10663,17056,969,6544,2738,37970,37642,328,37970,35.63,10.6
2019,3,Santa Fe,640,8184,242454,193286,107068,84325,97082,19537,752576,18.17,319396,377171,18690,24269,21408,760934,760706,228,760934,68.87,21.66
2019,3,Santiago Del Estero,39,1832,35554,55172,3612,86,1836,34501,132632,9.39,24556,71198,219,2759,34400,133132,133130,2,133132,55.3,13.73
2019,3,Tierra Del Fuego,6,14,32133,4692,1756,82,226,9648,48557,6.69,19790,26659,651,0,1487,48587,48043,544,48587,96.46,28.6
2019,3,Tucumán,16,110,71043,47693,24354,843,20385,0,164444,19.32,150918,12089,116,684,324,164131,164099,32,164131,39.49,9.78
2019,2,Buenos Aires,199768,46852,1436259,217785,438663,502275,985767,43438,3870807,22.48,1284658,2079900,382971,75240,32929,3855698,3845594,10104,3855698,67.85,22.22
2019,2,Capital Federal,74,1027,281370,124087,239691,296155,475991,0,1418395,30.35,309937,1061358,36082,3962,4281,1415620,1412177,3443,1415620,110.55,46.09
2019,2,Catamarca,34,43,16631,8670,6049,34,10,2151,33622,8.81,25682,5543,13,146,2251,33635,33626,9,33635,32.13,8.17
2019,2,Chaco,69,1383,38488,26431,16789,15348,9904,1492,109904,16.01,50765,47448,4203,4727,1591,108734,108721,13,108734,34.14,9.13
2019,2,Chubut,66,3952,69032,10049,1495,74,165,4500,89333,6.05,37313,26338,1917,14443,7545,87556,86038,1518,87556,46.99,14.4
2019,2,Córdoba,81,8165,248427,100512,157458,170159,76053,8938,769793,18.43,314768,388254,23023,33847,15236,775128,775023,105,775128,68.07,20.84
2019,2,Corrientes,10,3012,40424,27774,13114,11928,7119,6080,109461,13.83,53835,47431,1701,2444,6138,111549,111539,10,111549,38.16,10.05
2019,2,Entre Ríos,18,5905,100687,52316,23196,24221,10664,17206,234213,12.19,97081,91081,12764,17369,17529,235824,235780,44,235824,57.48,17.19
2019,2,Formosa,1110,349,26512,5399,8384,2639,2258,100,46751,10.84,21916,8686,1382,14292,162,46438,46438,0,46438,30.42,7.74
2019,2,Jujuy,27,940,26233,8441,26700,27,2600,21765,86733,12.07,33022,30742,274,812,21857,86707,86706,1,86707,44.51,11.38
2019,2,La Pampa,236,3289,75406,5191,1366,1445,629,2661,90223,5.49,19471,52101,4840,10789,3004,90205,89937,268,90205,77.08,25.4
2019,2,La Rioja,9,11,39819,4297,4857,13,1298,0,50304,7.89,15014,34984,11,251,41,50301,50283,18,50301,48.7,12.97
2019,2,Mendoza,20,2522,205165,2971,10092,1256,234,0,222260,6.03,148673,54027,6865,12748,1544,223857,222535,1322,223857,40.75,11.37
2019,2,Misiones,47,2226,45769,27385,15408,18882,8129,12206,130052,14.5,55373,64272,543,421,12269,132878,132878,0,132878,39.15,10.66
2019,2,Neuquén,302,3038,61776,4688,17318,21210,14132,422,122886,17.24,43420,59021,4983,12792,2737,122953,120954,1999,122953,63.08,18.78
2019,2,Río Negro,384,1354,86366,2201,10291,12407,6907,18519,138429,11.63,67841,36527,4037,10485,19657,138547,137632,915,138547,61.09,18.79
2019,2,Salta,49,974,59638,36923,16961,14059,6461,7585,142650,12.55,68827,62343,725,1210,9463,142568,142567,1,142568,41.89,10.15
2019,2,San Juan,22,213,60913,2177,785,7,4,6119,70240,6.12,51680,7425,1174,2870,6876,70025,69461,564,70025,35.6,9.07
2019,2,San Luis,57,102,16575,4964,467,57236,5,37977,117383,19.88,11130,10298,347,57242,38368,117385,117094,291,117385,81.79,23.41
2019,2,Santa Cruz,25,84,24861,3806,1202,28,4,0,30010,6.01,10665,10257,379,6514,2735,30550,30225,325,30550,28.85,8.58
2019,2,Santa Fe,321,8427,300124,125176,129741,100131,49865,22323,736108,15.07,325420,355140,18236,21980,22708,743484,743258,226,743484,67.42,21.2
2019,2,Santiago Del Estero,39,1832,63268,21362,3741,108,1205,34501,126056,7.1,24393,64783,219,2759,34600,126754,126752,2,126754,52.79,13.1
2019,2,Tierra Del Fuego,6,123,41824,4241,1573,96,32,0,47895,6.34,19790,25527,651,0,1486,47454,46910,544,47454,94.8,28.11
2019,2,Tucumán,16,157,78891,44296,24291,628,18394,0,166673,18.53,153121,12089,116,684,321,166331,166299,32,166331,40.14,9.94
2019,1,Buenos Aires,162513,72296,1429964,202511,576428,576859,705769,6369,3732709,19.64,1304507,2020730,336362,64867,20201,3746667,3736563,10104,3746667,66.24,21.64
2019,1,Capital Federal,74,7417,283787,131007,330122,365713,283463,0,1401583,24.72,328246,1030814,32281,3978,4281,1399600,1396157,3443,1399600,109.2,45.58
2019,1,Catamarca,34,1708,18761,6443,5606,29,7,2151,34739,7.96,26912,4443,16,0,2251,33622,33613,9,33622,32.19,8.19
2019,1,Chaco,69,3801,38719,25632,18965,12393,6368,1035,106982,13.44,53409,43555,1951,3628,1134,103677,103664,13,103677,32.64,8.72
2019,1,Chubut,66,3938,71077,6571,787,74,165,0,82678,5.89,37302,23065,1923,14443,3045,79778,78260,1518,79778,43.0,13.18
2019,1,Córdoba,81,20403,242769,96997,200681,127965,50716,6806,746418,15.73,323272,363959,19902,24615,12367,744115,744010,105,744115,65.52,20.06
2019,1,Corrientes,10,6470,38402,26562,15498,9688,5029,0,101659,12.05,55842,43444,1615,1528,58,102487,102477,10,102487,35.13,9.25
2019,1,Entre Ríos,18,9217,107013,50068,28957,18146,7619,12142,233180,10.66,100999,90253,12723,16231,12241,232447,232403,44,232447,56.79,16.98
2019,1,Formosa,1110,3023,23085,5301,9027,2099,1654,0,45299,9.83,22570,7878,940,13761,62,45211,45211,0,45211,29.68,7.55
2019,1,Jujuy,27,2817,30727,7811,4021,30,1141,37162,83736,8.56,33248,12484,153,640,43622,90147,90146,1,90147,46.41,11.87
2019,1,La Pampa,236,8327,70538,4466,1061,1354,405,698,87085,5.06,18832,57373,2891,9023,1041,89160,88892,268,89160,76.35,25.16
2019,1,La Rioja,9,1169,40285,4088,5216,17,869,0,51653,7.09,16367,34984,12,252,41,51656,51638,18,51656,50.18,13.36
2019,1,Mendoza,20,1786,205383,2837,5702,111,140,0,215979,5.74,148524,40205,5662,10363,1544,206298,204976,1322,206298,37.66,10.51
2019,1,Misiones,47,5946,45266,25890,19111,16552,5167,7654,125633,12.51,54898,59214,465,426,7717,122720,122720,0,122720,36.26,9.88
2019,1,Neuquén,1328,3055,52360,1781,21452,17135,11026,6105,114242,15.88,40747,55634,3114,12510,2372,114377,112321,2056,114377,58.88,17.53
2019,1,Río Negro,384,1583,84845,2037,13615,9567,5076,3719,120826,10.49,68377,34124,3994,9736,4857,121088,120173,915,121088,53.57,16.48
2019,1,Salta,49,4232,59244,36473,22910,10861,2242,1,136012,10.38,74426,57933,647,1135,1879,136020,136019,1,136020,40.1,9.71
2019,1,San Juan,22,229,62380,266,520,3,2,560,63982,5.84,51660,5838,808,2932,1207,62445,61881,564,62445,31.83,8.11
2019,1,San Luis,57,120,21380,53214,345,6,2,23577,98701,8.71,11108,7784,378,53097,23968,96335,96044,291,96335,67.34,19.27
2019,1,Santa Cruz,25,128,21990,2731,702,26,4,0,25606,5.78,10659,4615,382,6514,2735,24905,24580,325,24905,23.67,7.04
2019,1,Santa Fe,333,29350,296798,122959,153212,74575,36502,18591,732320,12.99,340038,340344,15621,23215,17860,737078,736851,227,737078,66.97,21.06
2019,1,Santiago Del Estero,39,3372,62895,20691,3959,85,494,0,91535,6.42,25337,61547,23,2847,99,89853,89851,2,89853,37.52,9.31
2019,1,Tierra Del Fuego,6,131,38851,3623,641,80,29,0,43361,6.34,19789,23549,1623,0,1486,46447,45903,544,46447,93.38,27.68
2019,1,Tucumán,16,5188,82240,42877,26210,847,14839,0,172217,16.57,159215,11670,118,678,321,172002,171970,32,172002,41.63,10.31
2018,4,Buenos Aires,134673,73761,1422463,194426,577679,949093,265386,19125,3636606,16.93,1305576,1949637,296102,65477,19814,3636606,3626502,10104,3636606,64.6,21.06
2018,4,Capital Federal,74,7388,283281,143309,330496,437662,186810,0,1389020,22.94,328253,1019490,33042,3978,4257,1389020,1385577,3443,1389020,108.27,45.25
2018,4,Catamarca,34,1669,17955,6425,5461,29,7,2003,33583,8.04,26912,4443,16,0,2212,33583,33574,9,33583,32.23,8.2
2018,4,Chaco,69,3405,36437,25633,18965,12393,6368,0,103270,13.49,53409,43555,1940,3236,1130,103270,103257,13,103270,32.59,8.71
2018,4,Chubut,66,3917,66061,6215,531,623,165,1144,78722,6.09,37215,23065,952,14443,3047,78722,77204,1518,78722,42.61,13.06
2018,4,Córdoba,81,24102,228475,97277,201639,128053,48809,8903,737339,15.81,328854,355716,17675,21851,13243,737339,737234,105,737339,65.09,19.93
2018,4,Corrientes,10,6438,37376,26562,15498,9688,5029,0,100601,12.14,55842,42418,796,1515,30,100601,100591,10,100601,34.57,9.1
2018,4,Entre Ríos,18,8769,94780,50027,29002,18146,7612,13693,222047,11.02,101168,86198,4853,15472,14356,222047,222003,44,222047,54.37,16.26
2018,4,Formosa,1110,3074,22962,5285,9027,2092,1654,0,45204,9.82,22619,7880,887,13761,57,45204,45204,0,45204,29.74,7.57
2018,4,Jujuy,27,2803,30727,7811,4021,30,1141,43573,90133,8.56,33248,12484,153,640,43608,90133,90132,1,90133,46.53,11.9
2018,4,La Pampa,241,7727,70508,3661,978,1328,270,923,85636,4.32,18832,55337,2685,7772,1010,85636,85368,268,85636,73.49,24.22
2018,4,La Rioja,9,1164,40285,4088,5216,17,869,3,51651,7.09,16367,34984,12,252,36,51651,51633,18,51651,50.35,13.4
2018,4,Mendoza,20,1463,197450,2494,4726,19,132,0,206304,5.75,148524,40205,5665,10363,1547,206304,204982,1322,206304,37.76,10.54
2018,4,Misiones,47,5981,43267,26019,19226,16566,5167,0,116273,12.5,55500,53673,465,426,6209,116273,116273,0,116273,34.45,9.38
2018,4,Neuquén,1328,3044,52313,1781,21452,17135,11025,6287,114365,15.89,40747,55634,3115,12425,2444,114365,112309,2056,114365,59.07,17.58
2018,4,Río Negro,384,1225,83412,643,13440,9569,5070,3094,116837,10.49,68377,34292,1299,8037,4832,116837,115922,915,116837,51.86,15.95
2018,4,Salta,49,3659,58492,36365,22910,10861,2242,0,134578,10.46,74295,57539,638,253,1853,134578,134577,1,134578,39.8,9.64
2018,4,San Juan,22,1465,59811,180,312,1,1,606,62398,5.72,51660,5838,806,2883,1211,62398,61834,564,62398,31.9,8.13
2018,4,San Luis,57,109,19164,53183,119,62,2,23635,96331,8.82,11108,7784,378,53097,23964,96331,96040,291,96331,67.55,19.33
2018,4,Santa Cruz,25,115,23107,779,206,1,4,531,24768,5.12,10659,4615,382,6378,2734,24768,24443,325,24768,23.69,7.05
2018,4,Santa Fe,335,31397,276301,121009,152039,74432,36427,28450,720390,13.18,335519,322782,14387,18705,28997,720390,720161,229,720390,65.59,20.62
2018,4,Santiago Del Estero,39,3250,61347,20127,3686,77,483,326,89335,6.31,25339,61243,23,2649,81,89335,89333,2,89335,37.4,9.28
2018,4,Tierra Del Fuego,6,27,29919,6323,9894,24,67,0,46260,7.44,19789,23349,1623,0,1499,46260,45716,544,46260,93.59,27.75
2018,4,Tucumán,16,5244,82089,42766,26111,847,14839,92,172004,16.58,159215,11670,119,686,314,172004,171972,32,172004,41.76,10.34
2018,3,Buenos Aires,991,80459,1445733,190805,636090,897964,237248,120464,3609754,16.78,1435856,1929273,156382,62318,26448,3610277,3599714,10563,3610277,64.44,20.96
2018,3,Capital Federal,73,8493,287919,147253,370677,415020,165055,0,1394490,21.64,334353,1009252,35694,3872,9319,1392490,1385804,6686,1392490,108.45,45.38
2018,3,Catamarca,34,1994,18475,6358,5320,34,7,2151,34373,7.81,27553,4443,15,1,2214,34226,34215,11,34226,32.92,8.37
2018,3,Chaco,70,3503,38729,24916,20335,11085,5667,1035,105340,12.89,53927,42359,1990,2628,1129,102033,102021,12,102033,32.28,8.63
2018,3,Chubut,67,3951,91096,6162,531,623,164,0,102594,6.08,58887,23065,1239,13817,6728,103736,101310,2426,103736,56.39,17.29
2018,3,Córdoba,81,24767,224471,96372,221984,109333,39854,6490,723352,14.82,337620,342401,15785,19213,10839,725858,725764,94,725858,64.24,19.67
2018,3,Corrientes,11,6754,38364,24953,16601,8357,4419,0,99459,11.49,56444,41300,212,1468,32,99456,99445,11,99456,34.25,9.02
2018,3,Entre Ríos,18,9048,96095,45651,31353,15111,6786,0,204062,10.52,103318,83714,2403,15093,80,204608,204560,48,204608,50.22,15.02
2018,3,Formosa,1110,3365,22624,5259,9336,1729,1434,0,44857,9.32,22777,7589,817,13625,57,44865,44865,0,44865,29.58,7.53
2018,3,Jujuy,345,3020,29048,7756,4066,39,623,0,44897,7.67,33363,10856,32,641,43,44935,44934,1,44935,23.26,5.95
2018,3,La Pampa,242,8417,68507,3153,920,1189,216,698,83342,4.28,12415,54574,8437,7011,987,83424,83180,244,83424,71.75,23.64
2018,3,La Rioja,9,1291,40647,4138,5425,20,339,0,51869,6.16,16587,34984,13,253,35,51872,51855,17,51872,50.73,13.51
2018,3,Mendoza,20,1525,199297,2476,4727,27,129,0,208201,5.79,151033,40205,5744,8195,1852,207029,205545,1484,207029,37.99,10.6
2018,3,Misiones,48,5749,39617,24747,21212,14674,4547,0,110594,12.49,56290,50793,512,391,56,108042,108042,0,108042,32.1,8.74
2018,3,Neuquén,1396,2244,55822,1647,23785,15218,9718,6105,115935,14.67,46602,54129,998,12277,2712,116718,114713,2005,116718,60.49,18.01
2018,3,Río Negro,409,5221,75929,512,14912,8470,4332,3719,113504,10.06,68590,33474,1252,5051,5125,113492,112433,1059,113492,50.54,15.55
2018,3,Salta,116,3721,61795,32782,25582,9224,502,0,133722,9.27,76600,53980,678,234,1391,132883,132882,1,132883,39.43,9.55
2018,3,San Juan,22,1326,62525,180,312,3,1,0,64369,5.74,54025,5838,826,2744,1048,64481,63823,658,64481,33.05,8.42
2018,3,San Luis,57,109,19170,52940,119,63,2,1902,74362,8.81,11096,7784,368,52859,2314,74421,74121,300,74421,52.35,14.98
2018,3,Santa Cruz,26,116,32815,778,206,1,3,0,33945,5.37,18606,4574,585,6238,3996,33999,33565,434,33999,32.73,9.74
2018,3,Santa Fe,467,36786,269211,115907,162545,62479,31266,13911,692572,12.36,339126,312866,11749,16337,15022,695100,694883,217,695100,63.41,19.94
2018,3,Santiago Del Estero,41,2550,60260,19116,3806,64,265,0,86102,5.78,25805,58789,23,1662,81,86360,86358,2,86360,36.25,9.0
2018,3,Tierra Del Fuego,6,187,41569,2270,231,24,13,0,44300,5.99,19365,22649,1502,1,2047,45564,45056,508,45564,92.77,27.51
2018,3,Tucumán,16,5993,81559,43282,27062,941,12187,0,171040,15.26,161209,9280,110,252,315,171166,171135,31,171166,41.68,10.33
2018,2,Buenos Aires,1009,81354,1459443,295457,816056,536049,199589,113357,3502314,14.68,1450203,1807868,143626,71256,27746,3500699,3490134,10565,3500699,62.78,20.37
2018,2,Capital Federal,73,9234,290291,219166,445345,264805,142253,0,1371167,18.94,342431,977916,35610,3908,9321,1369186,1362498,6688,1369186,106.53,44.63
2018,2,Catamarca,34,2414,14624,6112,4347,36,6,6500,34073,7.69,27444,4415,15,1,2214,34089,34078,11,34089,32.86,8.36
2018,2,Chaco,70,2968,34167,24282,21887,9251,4630,1035,98290,12.5,54134,40750,562,1946,1129,98521,98509,12,98521,31.25,8.35
2018,2,Chubut,67,4471,85598,5369,4,5,9,5010,100533,5.33,58935,19591,1239,14070,6729,100564,98137,2427,100564,54.9,16.83
2018,2,Córdoba,81,21779,219630,102596,244291,78852,34950,8110,710289,13.88,345141,327636,13832,16355,10109,713073,712979,94,713073,63.27,19.37
2018,2,Corrientes,11,7047,38268,24066,17926,6780,3862,0,97960,10.88,56541,39715,201,1468,32,97957,97946,11,97957,33.81,8.9
2018,2,Entre Ríos,18,8179,94459,44570,34281,12012,5920,0,199439,10.19,104811,80376,2405,12313,80,199985,199937,48,199985,49.2,14.71
2018,2,Formosa,1110,3568,22409,5176,9727,1313,1243,0,44546,8.97,23543,7311,18,13625,57,44554,44554,0,44554,29.43,7.49
2018,2,Jujuy,345,3320,29319,8083,3977,44,7,0,45095,6.29,33571,10856,23,640,43,45133,45132,1,45133,23.43,5.99
2018,2,La Pampa,244,8797,68083,2409,965,969,179,698,82344,4.1,12416,53587,8420,7011,987,82421,82177,244,82421,71.04,23.41
2018,2,La Rioja,9,1384,40679,4198,5640,20,15,0,51945,5.59,16663,34984,13,253,35,51948,51931,17,51948,50.98,13.57
2018,2,Mendoza,20,1658,164596,515,266,17,72,33788,200932,5.88,152938,36872,3084,6206,1852,200952,199468,1484,200952,36.97,10.32
2018,2,Misiones,48,6092,39489,23569,23747,11888,3866,0,108699,11.76,57265,47923,512,391,56,106147,106147,0,106147,31.63,8.62
2018,2,Neuquén,1396,2408,56035,1314,26417,12442,8551,6105,114668,13.37,46633,52855,998,12649,2713,115848,113842,2006,115848,60.24,17.93
2018,2,Río Negro,409,5298,75056,523,16480,6663,3725,3975,112129,9.51,68667,32795,1252,4396,5125,112235,111176,1059,112235,50.15,15.43
2018,2,Salta,116,3990,61763,33285,28431,7239,182,0,135006,8.93,78386,53478,678,234,1391,134167,134166,1,134167,39.94,9.67
2018,2,San Juan,22,1378,57591,11,0,3,0,5068,64073,5.85,54080,5068,826,3079,1048,64101,63443,658,64101,32.95,8.39
2018,2,San Luis,57,101,11992,11,0,7,2,9284,21454,5.9,11104,7666,368,16,2314,21468,21168,300,21468,15.15,4.34
2018,2,Santa Cruz,26,120,28600,655,100,1,3,4267,33772,5.19,18615,4474,585,6734,3997,34405,33970,435,34405,33.33,9.92
2018,2,Santa Fe,744,34267,262603,112143,175540,50525,26512,22257,684591,11.75,337934,304349,11354,15801,15114,684552,684243,309,684552,62.57,19.68
2018,2,Santiago Del Estero,41,2717,41362,18721,3278,31,31,17589,83770,5.91,26074,55935,23,1662,81,83775,83773,2,83775,35.26,8.75
2018,2,Tierra Del Fuego,6,188,40912,2217,75,0,0,107,43505,5.94,19372,22756,531,1,2047,44707,44199,508,44707,91.61,27.16
2018,2,Tucumán,16,6735,79899,44968,27059,1084,8784,1305,169850,13.51,160315,8965,110,252,315,169957,169926,31,169957,41.51,10.28
2018,1,Buenos Aires,1514,74766,1445752,292732,886678,480237,184203,105818,3471700,14.2,1452061,1793884,133928,64379,31194,3475446,3464882,10564,3475446,62.63,20.28
2018,1,Capital Federal,89,10039,292566,222737,487826,227953,127384,0,1368594,17.75,349995,968483,35535,3164,9393,1366570,1359882,6688,1366570,106.24,44.56
2018,1,Catamarca,34,2896,14770,6145,3539,41,4,6500,33929,8.2,27300,4415,15,1,2214,33945,33934,11,33945,32.79,8.34
